I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.005878,0.007054,0.002939,-0.004703,0.001764,0.004115,-0.001764,0.002351,0.004703,0.006466,0.005878,0.003527
0.022997,0.027596,0.011498,-0.018397,0.006899,0.016098,-0.006899,0.009199,0.018397,0.025296,0.022997,0.013798
0.084986,0.101984,0.042493,-0.067989,0.025496,0.059491,-0.025496,0.033995,0.067989,0.093485,0.084986,0.050992
0.003962,0.004755,0.001981,-0.003170,0.001189,0.002773,-0.001189,0.001585,0.003170,0.004358,0.003962,0.002377
0.020746,0.024895,0.010373,-0.016597,0.006224,0.014522,-0.006224,0.008298,0.016597,0.022820,0.020746,0.012447
-0.064429,-0.077315,-0.032215,0.051543,-0.019329,-0.045100,0.019329,-0.025772,-0.051543,-0.070872,-0.064429,-0.038657
0.018803,0.022563,0.009401,-0.015042,0.005641,0.013162,-0.005641,0.007521,0.015042,0.020683,0.018803,0.011282
-0.042275,-0.050730,-0.021138,0.033820,-0.012683,-0.029593,0.012683,-0.016910,-0.033820,-0.046503,-0.042275,-0.025365
-0.008947,-0.010736,-0.004473,0.007158,-0.002684,-0.006263,0.002684,-0.003579,-0.007158,-0.009842,-0.008947,-0.005368
0.027835,0.033402,0.013917,-0.022268,0.008350,0.019484,-0.008350,0.011134,0.022268,0.030618,0.027835,0.016701
-0.032561,-0.039073,-0.016280,0.026049,-0.009768,-0.022793,0.009768,-0.013024,-0.026049,-0.035817,-0.032561,-0.019536
-0.020867,-0.025040,-0.010433,0.016693,-0.006260,-0.014607,0.006260,-0.008347,-0.016693,-0.022953,-0.020867,-0.012520
-0.069730,-0.083676,-0.034865,0.055784,-0.020919,-0.048811,0.020919,-0.027892,-0.055784,-0.076703,-0.069730,-0.041838
-0.092967,-0.111561,-0.046484,0.074374,-0.027890,-0.065077,0.027890,-0.037187,-0.074374,-0.102264,-0.092967,-0.055780
-0.088257,-0.105908,-0.044128,0.070605,-0.026477,-0.061780,0.026477,-0.035303,-0.070605,-0.097082,-0.088257,-0.052954
-0.066872,-0.080246,-0.033436,0.053497,-0.020062,-0.046810,0.020062,-0.026749,-0.053497,-0.073559,-0.066872,-0.040123
-0.086850,-0.104220,-0.043425,0.069480,-0.026055,-0.060795,0.026055,-0.034740,-0.069480,-0.095535,-0.086850,-0.052110
-0.069260,-0.083112,-0.034630,0.055408,-0.020778,-0.048482,0.020778,-0.027704,-0.055408,-0.076186,-0.069260,-0.041556
-0.064107,-0.076928,-0.032054,0.051286,-0.019232,-0.044875,0.019232,-0.025643,-0.051286,-0.070518,-0.064107,-0.038464
-0.031588,-0.037905,-0.015794,0.025270,-0.009476,-0.022111,0.009476,-0.012635,-0.025270,-0.034746,-0.031588,-0.018953
0.120646,0.144775,0.060323,-0.096517,0.036194,0.084452,-0.036194,0.048258,0.096517,0.132711,0.120646,0.072388
0.285269,0.342323,0.142635,-0.228215,0.085581,0.199689,-0.085581,0.114108,0.228215,0.313796,0.285269,0.171162
0.570544,0.684653,0.285272,-0.456435,0.171163,0.399381,-0.171163,0.228218,0.456435,0.627598,0.570544,0.342326
0.942238,1.130685,0.471119,-0.753790,0.282671,0.659566,-0.282671,0.376895,0.753790,1.036461,0.942238,0.565343
1.278295,1.533954,0.639148,-1.022636,0.383489,0.894807,-0.383489,0.511318,1.022636,1.406125,1.278295,0.766977
1.443948,1.732737,0.721974,-1.155158,0.433184,1.010763,-0.433184,0.577579,1.155158,1.588342,1.443948,0.866369
1.477993,1.773592,0.738997,-1.182394,0.443398,1.034595,-0.443398,0.591197,1.182394,1.625792,1.477993,0.886796
1.262622,1.515146,0.631311,-1.010097,0.378786,0.883835,-0.378786,0.505049,1.010097,1.388884,1.262622,0.757573
0.905263,1.086315,0.452631,-0.724210,0.271579,0.633684,-0.271579,0.362105,0.724210,0.995789,0.905263,0.543158
0.498864,0.598637,0.249432,-0.399092,0.149659,0.349205,-0.149659,0.199546,0.399092,0.548751,0.498864,0.299319
0.275029,0.330034,0.137514,-0.220023,0.082509,0.192520,-0.082509,0.110011,0.220023,0.302531,0.275029,0.165017
0.129892,0.155870,0.064946,-0.103914,0.038968,0.090924,-0.038968,0.051957,0.103914,0.142881,0.129892,0.077935
0.067431,0.080917,0.033715,-0.053945,0.020229,0.047202,-0.020229,0.026972,0.053945,0.074174,0.067431,0.040458
-0.009969,-0.011963,-0.004984,0.007975,-0.002991,-0.006978,0.002991,-0.003988,-0.007975,-0.010966,-0.009969,-0.005981
-0.075088,-0.090106,-0.037544,0.060070,-0.022526,-0.052562,0.022526,-0.030035,-0.060070,-0.082597,-0.075088,-0.045053
-0.030833,-0.036999,-0.015416,0.024666,-0.009250,-0.021583,0.009250,-0.012333,-0.024666,-0.033916,-0.030833,-0.018500
-0.123958,-0.148750,-0.061979,0.099166,-0.037187,-0.086771,0.037187,-0.049583,-0.099166,-0.136354,-0.123958,-0.074375
-0.198107,-0.237728,-0.099053,0.158485,-0.059432,-0.138675,0.059432,-0.079243,-0.158485,-0.217917,-0.198107,-0.118864
-0.229012,-0.274814,-0.114506,0.183210,-0.068704,-0.160308,0.068704,-0.091605,-0.183210,-0.251913,-0.229012,-0.137407
-0.267329,-0.320794,-0.133664,0.213863,-0.080199,-0.187130,0.080199,-0.106931,-0.213863,-0.294062,-0.267329,-0.160397
-0.302342,-0.362810,-0.151171,0.241873,-0.090703,-0.211639,0.090703,-0.120937,-0.241873,-0.332576,-0.302342,-0.181405
-0.294150,-0.352980,-0.147075,0.235320,-0.088245,-0.205905,0.088245,-0.117660,-0.235320,-0.323565,-0.294150,-0.176490
-0.242999,-0.291598,-0.121499,0.194399,-0.072900,-0.170099,0.072900,-0.097199,-0.194399,-0.267299,-0.242999,-0.145799
-0.139681,-0.167617,-0.069841,0.111745,-0.041904,-0.097777,0.041904,-0.055872,-0.111745,-0.153649,-0.139681,-0.083809
-0.108979,-0.130775,-0.054490,0.087183,-0.032694,-0.076286,0.032694,-0.043592,-0.087183,-0.119877,-0.108979,-0.065388
-0.044731,-0.053677,-0.022365,0.035785,-0.013419,-0.031312,0.013419,-0.017892,-0.035785,-0.049204,-0.044731,-0.026839
-0.087330,-0.104796,-0.043665,0.069864,-0.026199,-0.061131,0.026199,-0.034932,-0.069864,-0.096063,-0.087330,-0.052398
-0.028401,-0.034082,-0.014201,0.022721,-0.008520,-0.019881,0.008520,-0.011361,-0.022721,-0.031242,-0.028401,-0.017041
-0.016981,-0.020377,-0.008490,0.013585,-0.005094,-0.011887,0.005094,-0.006792,-0.013585,-0.018679,-0.016981,-0.010189
-0.016177,-0.019413,-0.008089,0.012942,-0.004853,-0.011324,0.004853,-0.006471,-0.012942,-0.017795,-0.016177,-0.009706
-0.058951,-0.070742,-0.029476,0.047161,-0.017685,-0.041266,0.017685,-0.023581,-0.047161,-0.064846,-0.058951,-0.035371
-0.013410,-0.016092,-0.006705,0.010728,-0.004023,-0.009387,0.004023,-0.005364,-0.010728,-0.014751,-0.013410,-0.008046
0.047454,0.056945,0.023727,-0.037963,0.014236,0.033218,-0.014236,0.018982,0.037963,0.052200,0.047454,0.028472
0.009895,0.011874,0.004947,-0.007916,0.002968,0.006926,-0.002968,0.003958,0.007916,0.010884,0.009895,0.005937
-0.014475,-0.017370,-0.007237,0.011580,-0.004342,-0.010132,0.004342,-0.005790,-0.011580,-0.015922,-0.014475,-0.008685
-0.019582,-0.023499,-0.009791,0.015666,-0.005875,-0.013707,0.005875,-0.007833,-0.015666,-0.021540,-0.019582,-0.011749
-0.037813,-0.045375,-0.018906,0.030250,-0.011344,-0.026469,0.011344,-0.015125,-0.030250,-0.041594,-0.037813,-0.022688
0.010672,0.012806,0.005336,-0.008538,0.003202,0.007470,-0.003202,0.004269,0.008538,0.011739,0.010672,0.006403
-0.018286,-0.021943,-0.009143,0.014629,-0.005486,-0.012800,0.005486,-0.007314,-0.014629,-0.020114,-0.018286,-0.010972
-0.005069,-0.006082,-0.002534,0.004055,-0.001521,-0.003548,0.001521,-0.002027,-0.004055,-0.005575,-0.005069,-0.003041
0.035515,0.042618,0.017757,-0.028412,0.010654,0.024860,-0.010654,0.014206,0.028412,0.039066,0.035515,0.021309
0.039522,0.047427,0.019761,-0.031618,0.011857,0.027665,-0.011857,0.015809,0.031618,0.043474,0.039522,0.023713
0.032730,0.039276,0.016365,-0.026184,0.009819,0.022911,-0.009819,0.013092,0.026184,0.036003,0.032730,0.019638
-0.032012,-0.038414,-0.016006,0.025610,-0.009604,-0.022408,0.009604,-0.012805,-0.025610,-0.035213,-0.032012,-0.019207
0.004799,0.005759,0.002400,-0.003839,0.001440,0.003360,-0.001440,0.001920,0.003839,0.005279,0.004799,0.002880
0.061769,0.074122,0.030884,-0.049415,0.018531,0.043238,-0.018531,0.024707,0.049415,0.067946,0.061769,0.037061
-0.003593,-0.004312,-0.001797,0.002875,-0.001078,-0.002515,0.001078,-0.001437,-0.002875,-0.003953,-0.003593,-0.002156
0.075679,0.090815,0.037839,-0.060543,0.022704,0.052975,-0.022704,0.030272,0.060543,0.083247,0.075679,0.045407
0.044222,0.053067,0.022111,-0.035378,0.013267,0.030956,-0.013267,0.017689,0.035378,0.048645,0.044222,0.026533
0.081141,0.097369,0.040570,-0.064913,0.024342,0.056799,-0.024342,0.032456,0.064913,0.089255,0.081141,0.048685
0.048740,0.058488,0.024370,-0.038992,0.014622,0.034118,-0.014622,0.019496,0.038992,0.053614,0.048740,0.029244
0.035436,0.042523,0.017718,-0.028349,0.010631,0.024805,-0.010631,0.014174,0.028349,0.038980,0.035436,0.021262
0.049813,0.059776,0.024907,-0.039851,0.014944,0.034869,-0.014944,0.019925,0.039851,0.054795,0.049813,0.029888
0.134291,0.161149,0.067146,-0.107433,0.040287,0.094004,-0.040287,0.053716,0.107433,0.147720,0.134291,0.080575
0.091792,0.110151,0.045896,-0.073434,0.027538,0.064255,-0.027538,0.036717,0.073434,0.100972,0.091792,0.055075
0.075914,0.091097,0.037957,-0.060731,0.022774,0.053140,-0.022774,0.030366,0.060731,0.083505,0.075914,0.045548
0.148348,0.178018,0.074174,-0.118679,0.044505,0.103844,-0.044505,0.059339,0.118679,0.163183,0.148348,0.089009
0.088772,0.106526,0.044386,-0.071017,0.026632,0.062140,-0.026632,0.035509,0.071017,0.097649,0.088772,0.053263
0.141118,0.169341,0.070559,-0.112894,0.042335,0.098782,-0.042335,0.056447,0.112894,0.155229,0.141118,0.084671
0.166587,0.199905,0.083294,-0.133270,0.049976,0.116611,-0.049976,0.066635,0.133270,0.183246,0.166587,0.099952
0.174935,0.209922,0.087468,-0.139948,0.052481,0.122455,-0.052481,0.069974,0.139948,0.192429,0.174935,0.104961
0.187599,0.225119,0.093800,-0.150079,0.056280,0.131319,-0.056280,0.075040,0.150079,0.206359,0.187599,0.112559
0.179884,0.215861,0.089942,-0.143907,0.053965,0.125919,-0.053965,0.071954,0.143907,0.197872,0.179884,0.107930
0.115106,0.138127,0.057553,-0.092085,0.034532,0.080574,-0.034532,0.046042,0.092085,0.126617,0.115106,0.069064
0.201094,0.241313,0.100547,-0.160875,0.060328,0.140766,-0.060328,0.080438,0.160875,0.221203,0.201094,0.120656
0.195667,0.234800,0.097833,-0.156533,0.058700,0.136967,-0.058700,0.078267,0.156533,0.215233,0.195667,0.117400
0.192612,0.231134,0.096306,-0.154089,0.057783,0.134828,-0.057783,0.077045,0.154089,0.211873,0.192612,0.115567
0.213128,0.255753,0.106564,-0.170502,0.063938,0.149189,-0.063938,0.085251,0.170502,0.234440,0.213128,0.127877
0.219611,0.263534,0.109806,-0.175689,0.065883,0.153728,-0.065883,0.087845,0.175689,0.241573,0.219611,0.131767
0.199497,0.239397,0.099749,-0.159598,0.059849,0.139648,-0.059849,0.079799,0.159598,0.219447,0.199497,0.119698
0.233066,0.279679,0.116533,-0.186453,0.069920,0.163146,-0.069920,0.093226,0.186453,0.256372,0.233066,0.139839
0.247500,0.297000,0.123750,-0.198000,0.074250,0.173250,-0.074250,0.099000,0.198000,0.272250,0.247500,0.148500
0.182717,0.219261,0.091359,-0.146174,0.054815,0.127902,-0.054815,0.073087,0.146174,0.200989,0.182717,0.109630
0.155271,0.186325,0.077635,-0.124217,0.046581,0.108690,-0.046581,0.062108,0.124217,0.170798,0.155271,0.093162
0.117923,0.141508,0.058962,-0.094339,0.035377,0.082546,-0.035377,0.047169,0.094339,0.129716,0.117923,0.070754
0.165022,0.198026,0.082511,-0.132018,0.049507,0.115515,-0.049507,0.066009,0.132018,0.181524,0.165022,0.099013
0.085694,0.102832,0.042847,-0.068555,0.025708,0.059986,-0.025708,0.034277,0.068555,0.094263,0.085694,0.051416
0.181768,0.218122,0.090884,-0.145415,0.054531,0.127238,-0.054531,0.072707,0.145415,0.199945,0.181768,0.109061
0.154159,0.184991,0.077080,-0.123327,0.046248,0.107911,-0.046248,0.061664,0.123327,0.169575,0.154159,0.092495
0.104646,0.125575,0.052323,-0.083717,0.031394,0.073252,-0.031394,0.041858,0.083717,0.115110,0.104646,0.062787
0.138891,0.166670,0.069446,-0.111113,0.041667,0.097224,-0.041667,0.055557,0.111113,0.152781,0.138891,0.083335
0.093108,0.111729,0.046554,-0.074486,0.027932,0.065175,-0.027932,0.037243,0.074486,0.102419,0.093108,0.055865
0.089768,0.107722,0.044884,-0.071815,0.026930,0.062838,-0.026930,0.035907,0.071815,0.098745,0.089768,0.053861
0.151936,0.182324,0.075968,-0.121549,0.045581,0.106355,-0.045581,0.060775,0.121549,0.167130,0.151936,0.091162
0.106668,0.128002,0.053334,-0.085335,0.032000,0.074668,-0.032000,0.042667,0.085335,0.117335,0.106668,0.064001
0.153817,0.184580,0.076908,-0.123054,0.046145,0.107672,-0.046145,0.061527,0.123054,0.169199,0.153817,0.092290
0.151709,0.182051,0.075854,-0.121367,0.045513,0.106196,-0.045513,0.060684,0.121367,0.166880,0.151709,0.091025
0.210169,0.252203,0.105085,-0.168136,0.063051,0.147119,-0.063051,0.084068,0.168136,0.231186,0.210169,0.126102
0.177673,0.213207,0.088836,-0.142138,0.053302,0.124371,-0.053302,0.071069,0.142138,0.195440,0.177673,0.106604
0.216907,0.260289,0.108454,-0.173526,0.065072,0.151835,-0.065072,0.086763,0.173526,0.238598,0.216907,0.130144
0.192366,0.230840,0.096183,-0.153893,0.057710,0.134656,-0.057710,0.076947,0.153893,0.211603,0.192366,0.115420
0.135664,0.162797,0.067832,-0.108531,0.040699,0.094965,-0.040699,0.054266,0.108531,0.149230,0.135664,0.081398
0.111899,0.134279,0.055950,-0.089519,0.033570,0.078329,-0.033570,0.044760,0.089519,0.123089,0.111899,0.067139
0.068439,0.082126,0.034219,-0.054751,0.020532,0.047907,-0.020532,0.027375,0.054751,0.075282,0.068439,0.041063
0.115420,0.138504,0.057710,-0.092336,0.034626,0.080794,-0.034626,0.046168,0.092336,0.126962,0.115420,0.069252
0.012634,0.015161,0.006317,-0.010108,0.003790,0.008844,-0.003790,0.005054,0.010108,0.013898,0.012634,0.007581
0.053372,0.064046,0.026686,-0.042698,0.016012,0.037360,-0.016012,0.021349,0.042698,0.058709,0.053372,0.032023
-0.011172,-0.013406,-0.005586,0.008938,-0.003352,-0.007820,0.003352,-0.004469,-0.008938,-0.012289,-0.011172,-0.006703
0.027611,0.033133,0.013805,-0.022088,0.008283,0.019327,-0.008283,0.011044,0.022088,0.030372,0.027611,0.016566
0.054922,0.065906,0.027461,-0.043937,0.016477,0.038445,-0.016477,0.021969,0.043937,0.060414,0.054922,0.032953
-0.002684,-0.003221,-0.001342,0.002147,-0.000805,-0.001879,0.000805,-0.001074,-0.002147,-0.002953,-0.002684,-0.001611
-0.000771,-0.000925,-0.000385,0.000617,-0.000231,-0.000540,0.000231,-0.000308,-0.000617,-0.000848,-0.000771,-0.000463
-0.003672,-0.004406,-0.001836,0.002937,-0.001102,-0.002570,0.001102,-0.001469,-0.002937,-0.004039,-0.003672,-0.002203
0.013994,0.016793,0.006997,-0.011195,0.004198,0.009796,-0.004198,0.005598,0.011195,0.015393,0.013994,0.008396
-0.041377,-0.049652,-0.020688,0.033101,-0.012413,-0.028964,0.012413,-0.016551,-0.033101,-0.045514,-0.041377,-0.024826
0.004191,0.005029,0.002095,-0.003353,0.001257,0.002934,-0.001257,0.001676,0.003353,0.004610,0.004191,0.002515
-0.003986,-0.004783,-0.001993,0.003189,-0.001196,-0.002790,0.001196,-0.001594,-0.003189,-0.004384,-0.003986,-0.002391
-0.034294,-0.041152,-0.017147,0.027435,-0.010288,-0.024006,0.010288,-0.013717,-0.027435,-0.037723,-0.034294,-0.020576
-0.036881,-0.044257,-0.018440,0.029505,-0.011064,-0.025817,0.011064,-0.014752,-0.029505,-0.040569,-0.036881,-0.022128
0.021518,0.025822,0.010759,-0.017215,0.006455,0.015063,-0.006455,0.008607,0.017215,0.023670,0.021518,0.012911
-0.005186,-0.006223,-0.002593,0.004149,-0.001556,-0.003630,0.001556,-0.002074,-0.004149,-0.005705,-0.005186,-0.003112
-0.031317,-0.037580,-0.015658,0.025054,-0.009395,-0.021922,0.009395,-0.012527,-0.025054,-0.034449,-0.031317,-0.018790
-0.089897,-0.107876,-0.044948,0.071917,-0.026969,-0.062928,0.026969,-0.035959,-0.071917,-0.098886,-0.089897,-0.053938
-0.095119,-0.114143,-0.047560,0.076095,-0.028536,-0.066583,0.028536,-0.038048,-0.076095,-0.104631,-0.095119,-0.057071
-0.137451,-0.164941,-0.068726,0.109961,-0.041235,-0.096216,0.041235,-0.054980,-0.109961,-0.151196,-0.137451,-0.082471
-0.154097,-0.184916,-0.077049,0.123278,-0.046229,-0.107868,0.046229,-0.061639,-0.123278,-0.169507,-0.154097,-0.092458
-0.105791,-0.126949,-0.052896,0.084633,-0.031737,-0.074054,0.031737,-0.042316,-0.084633,-0.116370,-0.105791,-0.063475
-0.088572,-0.106287,-0.044286,0.070858,-0.026572,-0.062001,0.026572,-0.035429,-0.070858,-0.097429,-0.088572,-0.053143
-0.074797,-0.089756,-0.037398,0.059838,-0.022439,-0.052358,0.022439,-0.029919,-0.059838,-0.082277,-0.074797,-0.044878
-0.019682,-0.023618,-0.009841,0.015745,-0.005905,-0.013777,0.005905,-0.007873,-0.015745,-0.021650,-0.019682,-0.011809
0.125896,0.151075,0.062948,-0.100717,0.037769,0.088127,-0.037769,0.050358,0.100717,0.138485,0.125896,0.075537
0.274812,0.329775,0.137406,-0.219850,0.082444,0.192369,-0.082444,0.109925,0.219850,0.302294,0.274812,0.164887
0.513130,0.615756,0.256565,-0.410504,0.153939,0.359191,-0.153939,0.205252,0.410504,0.564443,0.513130,0.307878
0.970398,1.164477,0.485199,-0.776318,0.291119,0.679278,-0.291119,0.388159,0.776318,1.067437,0.970398,0.582239
1.199579,1.439495,0.599789,-0.959663,0.359874,0.839705,-0.359874,0.479832,0.959663,1.319537,1.199579,0.719747
1.474615,1.769538,0.737308,-1.179692,0.442385,1.032231,-0.442385,0.589846,1.179692,1.622077,1.474615,0.884769
1.438191,1.725829,0.719096,-1.150553,0.431457,1.006734,-0.431457,0.575276,1.150553,1.582010,1.438191,0.862915
1.272565,1.527078,0.636283,-1.018052,0.381770,0.890796,-0.381770,0.509026,1.018052,1.399822,1.272565,0.763539
0.912760,1.095312,0.456380,-0.730208,0.273828,0.638932,-0.273828,0.365104,0.730208,1.004036,0.912760,0.547656
0.594730,0.713676,0.297365,-0.475784,0.178419,0.416311,-0.178419,0.237892,0.475784,0.654203,0.594730,0.356838
0.294986,0.353983,0.147493,-0.235989,0.088496,0.206490,-0.088496,0.117994,0.235989,0.324485,0.294986,0.176992
0.108102,0.129722,0.054051,-0.086481,0.032431,0.075671,-0.032431,0.043241,0.086481,0.118912,0.108102,0.064861
0.086205,0.103446,0.043102,-0.068964,0.025861,0.060343,-0.025861,0.034482,0.068964,0.094825,0.086205,0.051723
-0.004220,-0.005064,-0.002110,0.003376,-0.001266,-0.002954,0.001266,-0.001688,-0.003376,-0.004642,-0.004220,-0.002532
-0.041473,-0.049768,-0.020737,0.033179,-0.012442,-0.029031,0.012442,-0.016589,-0.033179,-0.045621,-0.041473,-0.024884
-0.077997,-0.093596,-0.038998,0.062397,-0.023399,-0.054598,0.023399,-0.031199,-0.062397,-0.085796,-0.077997,-0.046798
-0.146463,-0.175755,-0.073231,0.117170,-0.043939,-0.102524,0.043939,-0.058585,-0.117170,-0.161109,-0.146463,-0.087878
-0.175657,-0.210788,-0.087829,0.140526,-0.052697,-0.122960,0.052697,-0.070263,-0.140526,-0.193223,-0.175657,-0.105394
-0.196350,-0.235620,-0.098175,0.157080,-0.058905,-0.137445,0.058905,-0.078540,-0.157080,-0.215985,-0.196350,-0.117810
-0.244918,-0.293902,-0.122459,0.195935,-0.073475,-0.171443,0.073475,-0.097967,-0.195935,-0.269410,-0.244918,-0.146951
-0.292720,-0.351264,-0.146360,0.234176,-0.087816,-0.204904,0.087816,-0.117088,-0.234176,-0.321992,-0.292720,-0.175632
-0.258963,-0.310756,-0.129482,0.207171,-0.077689,-0.181274,0.077689,-0.103585,-0.207171,-0.284860,-0.258963,-0.155378
-0.205176,-0.246211,-0.102588,0.164141,-0.061553,-0.143623,0.061553,-0.082070,-0.164141,-0.225694,-0.205176,-0.123106
-0.184194,-0.221033,-0.092097,0.147355,-0.055258,-0.128936,0.055258,-0.073678,-0.147355,-0.202614,-0.184194,-0.110516
-0.061714,-0.074057,-0.030857,0.049371,-0.018514,-0.043200,0.018514,-0.024686,-0.049371,-0.067886,-0.061714,-0.037029
-0.053686,-0.064424,-0.026843,0.042949,-0.016106,-0.037580,0.016106,-0.021475,-0.042949,-0.059055,-0.053686,-0.032212
-0.086196,-0.103435,-0.043098,0.068957,-0.025859,-0.060337,0.025859,-0.034478,-0.068957,-0.094816,-0.086196,-0.051718
0.003346,0.004015,0.001673,-0.002677,0.001004,0.002342,-0.001004,0.001338,0.002677,0.003681,0.003346,0.002008
-0.034466,-0.041360,-0.017233,0.027573,-0.010340,-0.024127,0.010340,-0.013787,-0.027573,-0.037913,-0.034466,-0.020680
0.005460,0.006552,0.002730,-0.004368,0.001638,0.003822,-0.001638,0.002184,0.004368,0.006006,0.005460,0.003276
0.018138,0.021765,0.009069,-0.014510,0.005441,0.012696,-0.005441,0.007255,0.014510,0.019951,0.018138,0.010883
-0.010847,-0.013016,-0.005423,0.008677,-0.003254,-0.007593,0.003254,-0.004339,-0.008677,-0.011931,-0.010847,-0.006508
0.007162,0.008594,0.003581,-0.005729,0.002148,0.005013,-0.002148,0.002865,0.005729,0.007878,0.007162,0.004297
0.039832,0.047798,0.019916,-0.031866,0.011950,0.027882,-0.011950,0.015933,0.031866,0.043815,0.039832,0.023899
-0.041502,-0.049803,-0.020751,0.033202,-0.012451,-0.029052,0.012451,-0.016601,-0.033202,-0.045652,-0.041502,-0.024901
-0.056034,-0.067241,-0.028017,0.044827,-0.016810,-0.039224,0.016810,-0.022414,-0.044827,-0.061637,-0.056034,-0.033620
-0.002286,-0.002744,-0.001143,0.001829,-0.000686,-0.001600,0.000686,-0.000915,-0.001829,-0.002515,-0.002286,-0.001372
-0.004809,-0.005770,-0.002404,0.003847,-0.001443,-0.003366,0.001443,-0.001923,-0.003847,-0.005289,-0.004809,-0.002885
0.066058,0.079270,0.033029,-0.052846,0.019817,0.046241,-0.019817,0.026423,0.052846,0.072664,0.066058,0.039635
0.035230,0.042276,0.017615,-0.028184,0.010569,0.024661,-0.010569,0.014092,0.028184,0.038753,0.035230,0.021138
0.023198,0.027838,0.011599,-0.018559,0.006959,0.016239,-0.006959,0.009279,0.018559,0.025518,0.023198,0.013919
0.006808,0.008170,0.003404,-0.005447,0.002043,0.004766,-0.002043,0.002723,0.005447,0.007489,0.006808,0.004085
-0.045292,-0.054350,-0.022646,0.036234,-0.013588,-0.031704,0.013588,-0.018117,-0.036234,-0.049821,-0.045292,-0.027175
